%"day" "month" "year" "level" "release" "inflow"
31 12 2011 0.135 90.34 48.4
1 1 2012 0.11 91.35 66.2
2 1 2012 0.095 92.29 117.5
3 1 2012 0.11 92.04 92
4 1 2012 0.11 91.63 83.2
5 1 2012 0.105 82.08 73.7
6 1 2012 0.1 81.51 73.1
7 1 2012 0.095 80.65 80.6
8 1 2012 0.095 80.67 47.1
9 1 2012 0.075 80.79 97.6
10 1 2012 0.085 82.18 65.4
11 1 2012 0.075 82.12 82.1
12 1 2012 0.075 82.06 82.1
13 1 2012 0.075 81.98 73.6
14 1 2012 0.07 81.71 73.3
15 1 2012 0.065 81.48 39.5
16 1 2012 0.04 81.22 89.6
17 1 2012 0.045 81.54 81.5
18 1 2012 0.045 81.71 98.5
19 1 2012 0.055 81.66 73.3
20 1 2012 0.05 81.56 106.7
21 1 2012 0.065 81.72 73.3
22 1 2012 0.06 81.6 31.3
23 1 2012 0.03 81.26 89.6
24 1 2012 0.035 81.25 64.5
25 1 2012 0.025 80.98 81
26 1 2012 0.025 80.97 64.2
27 1 2012 0.015 75.65 75.6
28 1 2012 0.015 75.08 117
29 1 2012 0.04 75.15 24.8
30 1 2012 0.01 75.13 83.5
31 1 2012 0.015 75.03 83.4
1 2 2012 0.02 75.12 83.5
2 2 2012 0.025 75.1 75.1
3 2 2012 0.025 75.24 83.6
4 2 2012 0.03 75.11 75.1
5 2 2012 0.03 74.98 58.2
6 2 2012 0.02 74.91 74.9
7 2 2012 0.02 74.98 75
8 2 2012 0.02 74.98 66.6
9 2 2012 0.015 80.11 54.9
10 2 2012 0 80.26 71.9
11 2 2012 -0.005 80.14 63.4
12 2 2012 -0.015 79.69 46.1
13 2 2012 -0.035 79.53 54.4
14 2 2012 -0.05 79.32 70.9
15 2 2012 -0.055 78.99 53.8
16 2 2012 -0.07 78.55 61.8
17 2 2012 -0.08 74.47 66.1
18 2 2012 -0.085 76.27 67.9
19 2 2012 -0.09 76.08 25.7
20 2 2012 -0.12 74.75 74.7
21 2 2012 -0.12 74.33 49.2
22 2 2012 -0.135 74.88 58.1
23 2 2012 -0.145 74.76 41.2
24 2 2012 -0.165 66.18 66.2
25 2 2012 -0.165 65.94 40.8
26 2 2012 -0.18 65.29 31.7
27 2 2012 -0.2 65.32 48.5
28 2 2012 -0.21 64.79 56.4
29 2 2012 -0.215 64.56 47.8
1 3 2012 -0.225 64 47.2
2 3 2012 -0.235 60.65 43.9
3 3 2012 -0.245 60.33 43.5
4 3 2012 -0.255 60.33 77.1
5 3 2012 -0.245 60.31 60.3
6 3 2012 -0.245 60 106.3
7 3 2012 -0.235 55.26 38.5
8 3 2012 -0.245 55.26 55.3
9 3 2012 -0.245 55.26 55.3
10 3 2012 -0.245 55.26 38.5
11 3 2012 -0.255 55.26 30.1
12 3 2012 -0.27 55.26 55.3
13 3 2012 -0.27 55.26 63.7
14 3 2012 -0.265 50 50
15 3 2012 -0.265 50 58.4
16 3 2012 -0.26 50 50
17 3 2012 -0.26 50 50
18 3 2012 -0.26 50 133.9
19 3 2012 -0.21 50 133.9
20 3 2012 -0.16 50 83.6
21 3 2012 -0.14 50 58.4
22 3 2012 -0.135 50 75.2
23 3 2012 -0.12 50 58.4
24 3 2012 -0.115 50 66.8
25 3 2012 -0.105 50 66.8
26 3 2012 -0.095 50 58.4
27 3 2012 -0.09 50 58.4
28 3 2012 -0.085 50 75.2
29 3 2012 -0.07 50 58.4
30 3 2012 -0.065 50 66.8
31 3 2012 -0.055 50 50
1 4 2012 -0.055 50 33.2
2 4 2012 -0.065 45.1 61.1
3 4 2012 -0.055 45 71
4 4 2012 -0.04 45 103.7
5 4 2012 -0.005 45 111.9
6 4 2012 0.035 45 112.3
7 4 2012 0.075 45 112.9
8 4 2012 0.115 45 52.6
9 4 2012 0.12 49.69 41.3
10 4 2012 0.115 50 133.9
11 4 2012 0.165 50 192.6
12 4 2012 0.25 50 92
13 4 2012 0.275 50 108.7
14 4 2012 0.31 50.21 108.9
15 4 2012 0.345 52 135.9
16 4 2012 0.395 69.25 111.2
17 4 2012 0.42 80 105.2
18 4 2012 0.435 80 138.7
19 4 2012 0.47 80 147.1
20 4 2012 0.51 80 130.3
21 4 2012 0.54 80 130.3
22 4 2012 0.57 80 130.3
23 4 2012 0.6 108.13 242.4
24 4 2012 0.68 166.81 368.2
25 4 2012 0.8 170 170.8
26 4 2012 0.8 170 177.6
27 4 2012 0.805 193.13 168
28 4 2012 0.79 200 141.3
29 4 2012 0.755 227.92 269.9
30 4 2012 0.78 282.55 249
1 5 2012 0.76 290 348.7
2 5 2012 0.795 290 290
3 5 2012 0.795 290 222.9
4 5 2012 0.755 290 222.9
5 5 2012 0.715 290 373.9
6 5 2012 0.765 290 373.9
7 5 2012 0.815 262.5 237.3
8 5 2012 0.8 260 226.4
9 5 2012 0.78 206.25 206.3
10 5 2012 0.78 200 216.8
11 5 2012 0.79 200 250.3
12 5 2012 0.82 200 225.2
13 5 2012 0.835 200 216.8
14 5 2012 0.845 200 191.6
15 5 2012 0.84 200 216.8
16 5 2012 0.85 200 174.8
17 5 2012 0.835 200 132.9
18 5 2012 0.795 200 174.8
19 5 2012 0.78 200 132.9
20 5 2012 0.74 200 267.1
21 5 2012 0.78 200 309.1
22 5 2012 0.845 200 208.4
23 5 2012 0.85 200 217.3
24 5 2012 0.86 200 216.3
25 5 2012 0.87 191.46 207.9
26 5 2012 0.88 190 190.3
27 5 2012 0.88 190 198.4
28 5 2012 0.885 190 206.8
29 5 2012 0.895 190 173.2
30 5 2012 0.885 190 173.2
31 5 2012 0.875 190 181.6
1 6 2012 0.87 190 181.6
2 6 2012 0.865 190 173.2
3 6 2012 0.855 190 307.5
4 6 2012 0.925 293.33 394
5 6 2012 0.985 310 209.3
6 6 2012 0.925 256.25 172.3
7 6 2012 0.875 195.74 204.1
8 6 2012 0.88 190 215.2
9 6 2012 0.895 191.25 434.6
10 6 2012 1.04 322.56 381.3
11 6 2012 1.075 420.22 353.1
12 6 2012 1.035 430 446.8
13 6 2012 1.045 382.67 248.4
14 6 2012 0.965 267.5 259.1
15 6 2012 0.96 220.63 245.8
16 6 2012 0.975 220 228.4
17 6 2012 0.98 220 211.6
18 6 2012 0.975 220 236.8
19 6 2012 0.985 220 228.4
20 6 2012 0.99 220 245.2
21 6 2012 1.005 220.71 254.3
22 6 2012 1.025 248.25 231.5
23 6 2012 1.015 250 233.2
24 6 2012 1.005 250 216.4
25 6 2012 0.985 250 199.7
26 6 2012 0.955 220.63 203.1
27 6 2012 0.945 220 187.2
28 6 2012 0.925 220 220
29 6 2012 0.925 220 220
30 6 2012 0.925 220 194.8
1 7 2012 0.91 224.79 191.2
2 7 2012 0.89 225 216.6
3 7 2012 0.885 225 208.2
4 7 2012 0.875 225 208.2
5 7 2012 0.865 225 191.4
6 7 2012 0.845 225 275.3
7 7 2012 0.875 225 191.4
8 7 2012 0.855 225 183
9 7 2012 0.83 225 191.4
10 7 2012 0.81 225 216.6
11 7 2012 0.805 225 208.2
12 7 2012 0.795 220.1 153
13 7 2012 0.755 220 236.8
14 7 2012 0.765 220 362.6
15 7 2012 0.85 220 245.2
16 7 2012 0.865 220 169.7
17 7 2012 0.835 220 161.3
18 7 2012 0.8 220 178
19 7 2012 0.775 220 169.7
20 7 2012 0.745 220 236.8
21 7 2012 0.755 220 186.4
22 7 2012 0.735 220 161.3
23 7 2012 0.7 220 136.1
24 7 2012 0.65 220 152.9
25 7 2012 0.61 210.21 143.1
26 7 2012 0.57 210 151.3
27 7 2012 0.535 210 168
28 7 2012 0.51 210 159.7
29 7 2012 0.48 210 109.3
30 7 2012 0.42 210 142.9
31 7 2012 0.38 210 159.7
1 8 2012 0.35 210 142.2
2 8 2012 0.31 210 135.1
3 8 2012 0.265 246.58 162.7
4 8 2012 0.215 210 193.2
5 8 2012 0.205 210 84.1
6 8 2012 0.13 187.48 173.3
7 8 2012 0.145 180.29 125
8 8 2012 0.085 180 108.3
9 8 2012 0.05 180 98
10 8 2012 -0.005 155.11 116.2
11 8 2012 -0.025 150 70.1
12 8 2012 -0.07 150 135.7
13 8 2012 -0.085 150 80.3
14 8 2012 -0.125 126.56 89.7
15 8 2012 -0.145 125 65.6
16 8 2012 -0.185 120.21 113.9
17 8 2012 -0.185 120 99.7
18 8 2012 -0.195 120 87.2
19 8 2012 -0.215 120 86.4
20 8 2012 -0.235 120 103.2
21 8 2012 -0.245 115.21 115.2
22 8 2012 -0.245 115 123.4
23 8 2012 -0.24 115 115
24 8 2012 -0.24 115 115
25 8 2012 -0.24 115 282.8
26 8 2012 -0.14 115 198.9
27 8 2012 -0.09 119.06 119.1
28 8 2012 -0.09 120 103.2
29 8 2012 -0.1 120 103.2
30 8 2012 -0.11 138.33 121.6
31 8 2012 -0.12 141.78 190.3
1 9 2012 -0.09 145.09 153.9
2 9 2012 -0.085 144.64 144.6
3 9 2012 -0.085 144.77 119.2
4 9 2012 -0.1 144.04 118.9
5 9 2012 -0.115 144.53 144.5
6 9 2012 -0.115 143.33 110
7 9 2012 -0.135 121.3 112.6
8 9 2012 -0.14 119.62 102.8
9 9 2012 -0.15 119.41 102.6
10 9 2012 -0.16 119.12 93.9
11 9 2012 -0.175 119.72 86.2
12 9 2012 -0.195 126.12 277.2
13 9 2012 -0.105 119.34 85.8
14 9 2012 -0.125 119.23 59.7
15 9 2012 -0.16 120.22 95.8
16 9 2012 -0.175 119.96 103.4
17 9 2012 -0.185 118.99 102
18 9 2012 -0.195 119.02 76.6
19 9 2012 -0.22 118.89 94.2
20 9 2012 -0.235 120.81 70.5
21 9 2012 -0.265 96.56 88.2
22 9 2012 -0.27 95.1 61.5
23 9 2012 -0.29 94.6 77.8
24 9 2012 -0.3 97.6 215.1
25 9 2012 -0.23 119.99 120
26 9 2012 -0.23 124.08 426.2
27 9 2012 -0.05 141.87 536.3
28 9 2012 0.185 145 203.7
29 9 2012 0.22 146.95 281.2
30 9 2012 0.3 149.89 233.8
1 10 2012 0.35 159.31 218
2 10 2012 0.385 160.29 143.5
3 10 2012 0.375 160.21 160.2
4 10 2012 0.375 159.93 168.3
5 10 2012 0.38 159.83 143.1
6 10 2012 0.37 159.29 117.3
7 10 2012 0.345 158.61 125
8 10 2012 0.325 158.38 108
9 10 2012 0.295 158.49 141.7
10 10 2012 0.285 158.61 108.3
11 10 2012 0.255 159.78 117.8
12 10 2012 0.23 159.32 159.3
13 10 2012 0.23 159.38 83.9
14 10 2012 0.185 158.99 155
15 10 2012 0.183 162.49 359.5
16 10 2012 0.3 160.84 169.2
17 10 2012 0.305 160.66 135.5
18 10 2012 0.29 160.27 151.9
19 10 2012 0.285 160.04 160
20 10 2012 0.285 159.5 142.7
21 10 2012 0.275 159.4 92.3
22 10 2012 0.235 133.5 141.9
23 10 2012 0.24 130.61 122.4
24 10 2012 0.235 130.54 130.3
25 10 2012 0.235 130.6 122.2
26 10 2012 0.23 131.86 199
27 10 2012 0.27 132.96 233.7
28 10 2012 0.33 133.89 117.1
29 10 2012 0.32 133.3 150.1
30 10 2012 0.33 133.4 141.8
31 10 2012 0.335 160.01 210.4
1 11 2012 0.365 162.58 145.8
2 11 2012 0.355 162.16 145.4
3 11 2012 0.345 161.9 161.9
4 11 2012 0.345 164.99 366.4
5 11 2012 0.465 164.99 408.3
6 11 2012 0.61 164.63 215
7 11 2012 0.64 169.98 195.2
8 11 2012 0.655 170.85 187.5
9 11 2012 0.665 196.1 171.1
10 11 2012 0.65 240.03 340.7
11 11 2012 0.71 298.35 583.6
12 11 2012 0.88 304.25 321
13 11 2012 0.89 297.44 255.5
14 11 2012 0.865 266.6 224.6
15 11 2012 0.84 208.52 208.5
16 11 2012 0.84 198.4 206.8
17 11 2012 0.845 198.11 164.5
18 11 2012 0.825 197.48 163.9
19 11 2012 0.805 198.01 172.8
20 11 2012 0.79 199.47 157.5
21 11 2012 0.765 199.47 149.1
22 11 2012 0.735 175.32 158.5
23 11 2012 0.725 171.23 146.1
24 11 2012 0.71 171.76 146.6
25 11 2012 0.695 171.97 121.6
26 11 2012 0.665 220.09 194.9
27 11 2012 0.65 256.79 424.6
28 11 2012 0.75 289.75 482.7
29 11 2012 0.865 296.34 346.7
30 11 2012 0.895 237.82 204.3
1 12 2012 0.875 228.98 203.8
2 12 2012 0.86 228.14 169.2
3 12 2012 0.825 180.36 163.8
4 12 2012 0.815 172.15 172.2
5 12 2012 0.815 172.28 155.5
6 12 2012 0.805 171.85 138.3
7 12 2012 0.785 154.41 154.4
8 12 2012 0.785 152.44 127.3
9 12 2012 0.77 151.79 135
10 12 2012 0.76 131.83 140.2
11 12 2012 0.765 131.99 140.4
12 12 2012 0.77 131.97 131.9
13 12 2012 0.77 153.11 144.8
14 12 2012 0.765 155.55 163.9
15 12 2012 0.77 153.93 120.4
16 12 2012 0.75 152.72 110.8
17 12 2012 0.725 152.17 110.2
18 12 2012 0.7 152.15 101.8
19 12 2012 0.67 152.09 110.1
20 12 2012 0.645 152.22 101.9
21 12 2012 0.615 151.9 101.6
22 12 2012 0.585 151.7 84.6
23 12 2012 0.545 151.6 118
24 12 2012 0.525 151.04 100.7
25 12 2012 0.495 152.17 127
26 12 2012 0.48 152.05 110.1
27 12 2012 0.455 151.66 135.1
28 12 2012 0.445 123.86 81.7
29 12 2012 0.42 121.41 87.8
30 12 2012 0.4 120.87 95.7
31 12 2012 0.385 120.34 70
1 1 2013 0.355 119.95 103.2
2 1 2013 0.345 119.45 85.9
3 1 2013 0.325 119.66 94.5
4 1 2013 0.31 120.53 87
5 1 2013 0.29 119.76 77.8
6 1 2013 0.265 120.91 70.6
7 1 2013 0.235 120.28 103.5
8 1 2013 0.225 99.45 116.5
9 1 2013 0.235 97.02 105.2
10 1 2013 0.24 97.06 105.3
11 1 2013 0.245 96.95 80.3
12 1 2013 0.235 96.79 88.4
13 1 2013 0.23 96.73 80
14 1 2013 0.22 98.28 89.9
15 1 2013 0.215 95.18 145.5
16 1 2013 0.245 94.89 111.7
17 1 2013 0.255 94.85 78.1
18 1 2013 0.245 94.54 78
19 1 2013 0.235 94.47 69.1
20 1 2013 0.22 94.84 128.4
21 1 2013 0.24 109.37 92.6
22 1 2013 0.23 110.41 110.4
23 1 2013 0.23 110.29 93.5
24 1 2013 0.22 110.02 84.8
25 1 2013 0.205 109.8 93
26 1 2013 0.195 109.58 67.6
27 1 2013 0.17 110.39 60
28 1 2013 0.14 110.75 47
29 1 2013 0.13 111.57 132.1
30 1 2013 0.12 111.33 74.4
31 1 2013 0.105 110.98 65.9
1 2 2013 0.085 110.29 116.3
2 2 2013 0.065 110.43 102.2
3 2 2013 0.075 109.68 17.4
4 2 2013 0.02 109.18 67.2
5 2 2013 -0.005 110.05 84.9
6 2 2013 -0.02 109.75 84.6
7 2 2013 -0.035 109.61 101.2
8 2 2013 -0.04 100.52 75.4
9 2 2013 -0.055 99.92 66.4
10 2 2013 -0.075 99.19 48.8
11 2 2013 -0.105 89.77 98.2
12 2 2013 -0.1 89.5 97.9
13 2 2013 -0.095 89.6 81.2
14 2 2013 -0.1 89.43 72.7
15 2 2013 -0.11 89.48 81.1
16 2 2013 -0.115 89.16 72.4
17 2 2013 -0.125 88.88 55.3
18 2 2013 -0.145 89.22 80.8
19 2 2013 -0.15 89.32 80.9
20 2 2013 -0.155 89.22 64
21 2 2013 -0.17 89.34 97.7
22 2 2013 -0.165 89.09 89.1
23 2 2013 -0.165 88.93 80.5
24 2 2013 -0.17 89.14 64
25 2 2013 -0.185 89.07 114.2
26 2 2013 -0.17 89.11 72.3
27 2 2013 -0.18 88.84 80.4
28 2 2013 -0.185 80.89 80.9
1 3 2013 -0.185 79.76 88.1
2 3 2013 -0.18 79.68 71.3
3 3 2013 -0.185 79.44 71
4 3 2013 -0.19 79.24 79.2
5 3 2013 -0.19 79.05 87.4
6 3 2013 -0.185 79.75 113.3
7 3 2013 -0.165 80.51 114.1
8 3 2013 -0.145 81.01 114.6
9 3 2013 -0.125 80.92 89.3
10 3 2013 -0.12 80.86 80.9
11 3 2013 -0.12 80.14 105.3
12 3 2013 -0.105 81.06 114.6
13 3 2013 -0.085 80.33 164.2
14 3 2013 -0.035 94.06 94.1
15 3 2013 -0.035 95.17 61.6
16 3 2013 -0.055 94.73 61.2
17 3 2013 -0.075 94.91 120.1
18 3 2013 -0.06 96.23 138.2
19 3 2013 -0.035 95.65 70.5
20 3 2013 -0.05 95.6 112.4
21 3 2013 -0.04 95.48 70.3
22 3 2013 -0.055 94.94 69.8
23 3 2013 -0.07 94.75 78
24 3 2013 -0.08 95.86 129.4
25 3 2013 -0.06 95.72 78.9
26 3 2013 -0.07 94.98 103.4
27 3 2013 -0.065 94.8 103.2
28 3 2013 -0.06 95.18 120.4
29 3 2013 -0.046 95.18 86.8
30 3 2013 -0.059 95.89 130.7
31 3 2013 -0.038 95.3 84.2
1 4 2013 -0.045 94.43 77.6
2 4 2013 -0.055 94.3 60.7
3 4 2013 -0.075 93.99 85.6
4 4 2013 -0.08 93.83 94
5 4 2013 -0.08 93.57 76.6
6 4 2013 -0.09 95.2 87.6
7 4 2013 -0.095 95.25 77.7
8 4 2013 -0.105 95.05 86.7
9 4 2013 -0.11 94.97 95
10 4 2013 -0.11 94.89 69.7
11 4 2013 -0.125 94.92 120.1
12 4 2013 -0.11 96.28 146.6
13 4 2013 -0.08 95.88 87.5
14 4 2013 -0.085 95.74 96.1
15 4 2013 -0.085 95.74 95.4
16 4 2013 -0.085 95.92 129.1
17 4 2013 -0.065 96.65 139
18 4 2013 -0.04 97.26 147.1
19 4 2013 -0.01 100.44 520.5
20 4 2013 0.24 111.75 665.6
21 4 2013 0.57 122.36 315.4
22 4 2013 0.685 174.53 241.7
23 4 2013 0.725 226.06 200.9
24 4 2013 0.71 260.65 185.1
25 4 2013 0.665 264.59 172.3
26 4 2013 0.61 328.82 236.5
27 4 2013 0.555 328.99 496.8
28 4 2013 0.655 353.68 639
29 4 2013 0.825 408.27 827.8
30 4 2013 1.075 440.56 524.5
1 5 2013 1.125 445.79 454.4
2 5 2013 1.13 444.29 402.1
3 5 2013 1.105 436.51 352.6
4 5 2013 1.055 423.22 314.1
5 5 2013 0.99 407.31 306.6
6 5 2013 0.93 347.07 221.9
7 5 2013 0.855 293.39 317.9
8 5 2013 0.87 281.73 256.6
9 5 2013 0.855 279.83 246.3
10 5 2013 0.835 280.77 305.2
11 5 2013 0.85 280.73 256.1
12 5 2013 0.835 279.8 238.1
13 5 2013 0.81 279.69 204.2
14 5 2013 0.765 278.32 219.6
15 5 2013 0.73 360.5 259.8
16 5 2013 0.67 368.97 603.9
17 5 2013 0.81 407.85 592.5
18 5 2013 0.92 407.83 466.6
19 5 2013 0.955 433.45 660
20 5 2013 1.09 445.92 479.5
21 5 2013 1.11 445.05 394.7
22 5 2013 1.08 432.1 339.8
23 5 2013 1.025 418.11 325.8
24 5 2013 0.97 366.49 215.5
25 5 2013 0.88 355.34 237.9
26 5 2013 0.81 346.29 195.2
27 5 2013 0.72 290.02 180.9
28 5 2013 0.655 255.17 271.9
29 5 2013 0.665 259.53 402.2
30 5 2013 0.75 252.12 235.3
31 5 2013 0.74 204.92 263.7
1 6 2013 0.775 200.22 208.6
2 6 2013 0.78 200.53 200.5
3 6 2013 0.78 198.14 189.8
4 6 2013 0.775 197.79 206.2
5 6 2013 0.78 197.68 206.1
6 6 2013 0.785 199.09 241
7 6 2013 0.81 199.09 241
8 6 2013 0.835 199.56 223.9
9 6 2013 0.85 203.63 422.6
10 6 2013 0.98 277.2 294
11 6 2013 0.99 290.03 248.1
12 6 2013 0.965 262.14 228.6
13 6 2013 0.945 259.76 209.4
14 6 2013 0.915 232.51 274.5
15 6 2013 0.94 231.32 290.1
16 6 2013 0.975 232.64 308.2
17 6 2013 1.02 285.46 285.5
18 6 2013 1.02 292.77 326.3
19 6 2013 1.04 344.21 284.8
20 6 2013 1.005 346.24 338.5
21 6 2013 1 321.82 305
22 6 2013 0.99 319.49 277.5
23 6 2013 0.965 317.83 334.6
24 6 2013 0.975 292.76 225.6
25 6 2013 0.935 232.71 215.9
26 6 2013 0.925 226.74 159.6
27 6 2013 0.885 199.66 191.3
28 6 2013 0.88 197.86 181.1
29 6 2013 0.87 189.36 181
30 6 2013 0.865 189.75 147.8
1 7 2013 0.84 194.26 160.7
2 7 2013 0.82 194.33 169.2
3 7 2013 0.805 194.37 219.5
4 7 2013 0.82 198.31 173.1
5 7 2013 0.805 198.81 190.4
6 7 2013 0.8 198.61 190.2
7 7 2013 0.795 198.57 190.2
8 7 2013 0.79 198.24 189.8
9 7 2013 0.785 198.09 206.5
10 7 2013 0.79 200.17 217
11 7 2013 0.8 199.8 149.5
12 7 2013 0.77 203.62 195.2
13 7 2013 0.765 203.19 169.6
14 7 2013 0.745 201.82 143.1
15 7 2013 0.71 200.75 158.8
16 7 2013 0.685 199.59 157.6
17 7 2013 0.66 199.78 166.2
18 7 2013 0.64 199.66 191.3
19 7 2013 0.635 198.98 157.4
20 7 2013 0.61 199.38 157.1
21 7 2013 0.585 197.83 155.9
22 7 2013 0.56 199.27 207.7
23 7 2013 0.565 199.55 182.8
24 7 2013 0.555 198.92 165.4
25 7 2013 0.535 198.25 164.7
26 7 2013 0.515 197.64 180.9
27 7 2013 0.505 197.03 163.5
28 7 2013 0.485 196.53 146.2
29 7 2013 0.455 199.35 350.4
30 7 2013 0.545 194.57 152.6
31 7 2013 0.52 196.2 145.9
1 8 2013 0.49 198.06 156.1
2 8 2013 0.465 198.69 173.5
3 8 2013 0.45 198.54 156.6
4 8 2013 0.425 198.45 148.1
5 8 2013 0.395 197.68 164.1
6 8 2013 0.375 197.36 147
7 8 2013 0.345 197.16 155.2
8 8 2013 0.32 197.04 180.3
9 8 2013 0.31 192.7 192.7
10 8 2013 0.31 190.2 89.5
11 8 2013 0.25 189.55 114
12 8 2013 0.205 189.4 122.3
13 8 2013 0.165 189.32 97
14 8 2013 0.11 186.02 101.3
15 8 2013 0.06 183.72 134.1
16 8 2013 0.03 173.84 106.7
17 8 2013 -0.01 172.66 113.9
18 8 2013 -0.045 173.55 106.4
19 8 2013 -0.085 166.43 149.6
20 8 2013 -0.095 164.01 105.3
21 8 2013 -0.13 162.36 95.2
22 8 2013 -0.17 160.39 68.2
23 8 2013 -0.225 138.59 163.7
24 8 2013 -0.21 135.12 126.7
25 8 2013 -0.215 134.92 118.1
26 8 2013 -0.225 131.54 139.9
27 8 2013 -0.22 116.69 133.5
28 8 2013 -0.21 108.02 108
29 8 2013 -0.21 107 98.6
30 8 2013 -0.215 103.59 103.6
31 8 2013 -0.215 103.03 103
1 9 2013 -0.215 104.7 87.9
2 9 2013 -0.225 104.89 113.3
3 9 2013 -0.22 104.89 96.5
4 9 2013 -0.225 115.6 107.2
5 9 2013 -0.23 115.03 115
6 9 2013 -0.23 115.08 106.7
7 9 2013 -0.235 115.06 106.7
8 9 2013 -0.24 115.55 258.2
9 9 2013 -0.155 114.81 190.3
10 9 2013 -0.11 115.9 199.8
11 9 2013 -0.06 125.5 125.5
12 9 2013 -0.06 126.42 143.2
13 9 2013 -0.05 125.53 100.4
14 9 2013 -0.065 125.06 99.9
15 9 2013 -0.08 125.62 108.8
16 9 2013 -0.09 125 125
17 9 2013 -0.09 125 108.2
18 9 2013 -0.1 124.3 82.3
19 9 2013 -0.125 124.39 99.2
20 9 2013 -0.14 123.51 106.7
21 9 2013 -0.15 123.85 107.1
22 9 2013 -0.16 124.16 48.6
23 9 2013 -0.205 123.86 90.3
24 9 2013 -0.225 122.73 80.8
25 9 2013 -0.25 115.36 115.4
26 9 2013 -0.25 104.93 88.1
27 9 2013 -0.26 104.56 87.8
28 9 2013 -0.27 105.82 114.2
29 9 2013 -0.265 105.41 71.8
30 9 2013 -0.285 102.82 102.8
1 10 2013 -0.285 95.29 103.7
2 10 2013 -0.28 84.85 84.8
3 10 2013 -0.28 84.84 84.8
4 10 2013 -0.28 85.09 85.3
5 10 2013 -0.28 85.25 93.5
6 10 2013 -0.275 85.21 76.8
7 10 2013 -0.28 85.23 93.6
8 10 2013 -0.275 85.16 101.9
9 10 2013 -0.265 85.24 85.2
10 10 2013 -0.265 86.51 329.9
11 10 2013 -0.12 84.93 160.5
12 10 2013 -0.075 85.41 152.5
13 10 2013 -0.035 85.74 102.5
14 10 2013 -0.025 114.98 140.2
15 10 2013 -0.01 116.32 133.1
16 10 2013 0 117.05 108.7
17 10 2013 -0.005 116.59 116.6
18 10 2013 -0.005 116.74 100
19 10 2013 -0.015 116.49 99.7
20 10 2013 -0.025 116.28 91.1
21 10 2013 -0.04 116.15 116.1
22 10 2013 -0.04 117.42 159.4
23 10 2013 -0.015 139.41 886.2
24 10 2013 0.43 195.02 555.8
25 10 2013 0.645 199.46 283.4
26 10 2013 0.695 196.45 214
27 10 2013 0.705 196.32 187.2
28 10 2013 0.7 221.6 188
29 10 2013 0.68 251.8 277
30 10 2013 0.695 258.82 300.8
31 10 2013 0.72 231.55 290.3
1 11 2013 0.755 226.71 193.1
2 11 2013 0.735 226.21 226.2
3 11 2013 0.735 226.84 252
4 11 2013 0.75 226.6 218.2
5 11 2013 0.745 198.07 231.6
6 11 2013 0.765 194.77 152.8
7 11 2013 0.74 178.51 186.1
8 11 2013 0.745 175.08 209.5
9 11 2013 0.765 175.34 192.1
10 11 2013 0.775 175.81 234.5
11 11 2013 0.81 158.61 99.9
12 11 2013 0.775 157.34 157.3
13 11 2013 0.775 157.39 123.8
14 11 2013 0.755 146.51 247.2
15 11 2013 0.815 146.23 188.2
16 11 2013 0.84 145.83 145.8
17 11 2013 0.84 145.81 154.2
18 11 2013 0.845 172.31 189.1
19 11 2013 0.855 177.12 193.9
20 11 2013 0.865 177.25 202.4
21 11 2013 0.88 178.37 237.9
22 11 2013 0.915 178.67 186.3
23 11 2013 0.92 178.16 153
24 11 2013 0.905 177.65 169.3
25 11 2013 0.9 156.89 115.2
26 11 2013 0.875 155.77 163.9
27 11 2013 0.88 146.33 129.5
28 11 2013 0.87 145.15 153.8
29 11 2013 0.875 145.26 128.9
30 11 2013 0.865 145.12 169.6
1 12 2013 0.88 144.9 94.6
2 12 2013 0.85 144.55 136.2
3 12 2013 0.845 144.65 136.3
4 12 2013 0.84 144.54 127.8
5 12 2013 0.83 144.57 152.7
6 12 2013 0.835 144.15 144.4
7 12 2013 0.835 144.58 119.8
8 12 2013 0.82 144.41 118.9
9 12 2013 0.805 144.1 127.3
10 12 2013 0.795 144.25 152.6
11 12 2013 0.8 144.23 119.1
12 12 2013 0.785 144.03 127.2
13 12 2013 0.775 144.39 119.2
14 12 2013 0.76 143.91 102
15 12 2013 0.735 143.05 67.5
16 12 2013 0.69 145.22 103.3
17 12 2013 0.665 145.24 103.3
18 12 2013 0.64 144.78 102.8
19 12 2013 0.615 144.81 161.6
20 12 2013 0.625 122.43 105.6
21 12 2013 0.615 121.24 96.1
22 12 2013 0.6 120.89 104.1
23 12 2013 0.59 120.64 95.5
24 12 2013 0.575 121.15 179.9
25 12 2013 0.61 132.51 753.5
26 12 2013 0.98 337.69 522.3
27 12 2013 1.09 386.44 185
28 12 2013 0.97 347.78 213.5
29 12 2013 0.89 291.39 148.7
30 12 2013 0.805 207.8 157.5
31 12 2013 0.775 191.37 124.2
1 1 2014 0.735 189.94 122.8
2 1 2014 0.695 188.7 121.6
3 1 2014 0.655 187.16 128.4
4 1 2014 0.62 188.76 222.3
5 1 2014 0.64 190.15 265.7
6 1 2014 0.685 188.55 155
7 1 2014 0.665 156.85 156.8
8 1 2014 0.665 149.82 150.1
9 1 2014 0.665 149.73 141.5
10 1 2014 0.66 149.51 140.7
11 1 2014 0.655 149.27 115.1
12 1 2014 0.635 148.76 124.2
13 1 2014 0.62 156.86 198.8
